Persona 4;//html[1]/body[1]/div[1]/div[3]/div[2]/div[2]/div[2]/div[1]/span[1]/strong[1]/h2[1];Gori Emanuele;[1, 2, 3, 4, 5] (5);8,45;[1, 2, 3, 4, 5] (5);Gori Emanuele, Prato;//html[1]/body[1]/div[5]/div[2]/div[1]/div[6]/h2[1]/small[1]
Persona 4;//html[1]/body[1]/div[1]/div[3]/div[2]/div[2]/div[2]/div[1]/span[1]/strong[1]/h2[1];Gori Emanuele;[1, 2, 3, 4, 5] (5);7,61;[1, 2, 3, 4, 5] (5);Gori Emanuele, Prato;//html[1]/body[1]/div[5]/div[2]/div[1]/div[9]/h2[1]/small[1]
Persona 4;//html[1]/body[1]/div[1]/div[3]/div[2]/div[2]/div[2]/div[1]/span[1]/strong[1]/h2[1];Gori Emanuele;[1, 2, 3, 4, 5] (5);0,66;[1, 2, 3, 4, 5] (5);Descrizione Gori Emanuele, Prato;//h2[@id='description']
Persona 4;//html[1]/body[1]/div[1]/div[3]/div[2]/div[2]/div[2]/div[1]/div[1]/span[1]/span[1];59100;[1, 2, 4, 5, 3] (5);10;[1, 2, 4, 5, 3] (5);59100;//html[1]/body[1]/div[@class='company-page-container container']/div[@id='main-container']/div[@id='main']/div[@class='card card-left-padding']/ol[@class='fat-numbers']/li[5]/div[@class='row']/div[@class='address-container col-sm-8']/span[@class='adr']/span[@class='postal-code']
Persona 4;//html[1]/body[1]/div[1]/div[3]/div[2]/div[1]/h1[1];Gori Emanuele - Prato ;[1, 2, 3, 4, 5] (5);3,59;[1, 2, 4, 3, 5] (5);Recensioni Gori Emanuele, Prato;//html[1]/body[1]/div[5]/div[2]/div[1]/div[7]/h2[1]
Persona 4;//html[1]/body[1]/div[1]/div[3]/div[2]/div[1]/h1[1];Gori Emanuele - Prato ;[1, 2, 3, 4, 5] (5);0,72;[1, 2, 3, 4, 5] (5);Galleria Gori Emanuele, Prato;//html[1]/body[1]/div[5]/div[2]/div[1]/div[6]/h2[1]
Persona 4;//html[1]/body[1]/div[1]/div[3]/div[2]/div[2]/div[2]/div[1]/div[1]/span[1]; Via Becherini Giuseppe 113   59100 Prato  (PO) ;[1, 2, 3, 4, 5] (5);7,06;[1, 2, 3, 4, 5] (5);VIA GIUSEPPE BECHERINI 113;//html[1]/body[1]/div[5]/div[2]/div[1]/div[2]/div[1]/div[2]/div[1]/div[1]/div[2]/div[2]/div[1]/div[1]/div[1]/span[1]
Persona 4;//html[1]/body[1]/div[1]/div[3]/div[2]/div[2]/div[2]/div[1]/div[1]/strong[3]/a[1];Agenti E Rappresentanti Di Commercio a Prato;[1, 2, 4, 3] (4);0,75;[1, 2] (2);Agenti di commercio;//html[1]/body[1]/div[5]/div[2]/div[1]/div[5]/ol[1]/li[2]/a[1]/span[1]
Persona 4;//html[1]/body[1]/div[1]/div[3]/div[2]/div[2]/div[2]/div[1]/span[1]/h5[1]; AGENTI RAPPRESENTANTI COMMERCIO ;[1, 2, 4, 3] (4);1;[1, 2, 4, 3] (4);Agenti E Rappresentanti di commercio, Agenti di commercio, Rappresentanti, Agenti D'affari in Mediazione;//html[1]/body[1]/div[5]/div[2]/div[1]/div[5]/span[1]
Persona 4;//html[1]/body[1]/div[1]/div[3]/div[1];    >    Toscana >    Prato >    Prato   ;[1, 2, 4, 5, 3] (5);1,81;[1, 2, 4, 5, 3] (5);Prato;//html[1]/body[1]/div[@class='company-page-container container']/div[@id='main-container']/div[@id='main']/div[@class='card card-left-padding']/ol[@class='fat-numbers']/li[6]/div[@class='row']/div[@class='address-container col-sm-8']/span[@class='adr']/span[@class='locality']
Persona 4;//html[1]/body[1]/div[1]/div[3]/div[2]/div[1]/h1[1];Gori Emanuele - Prato ;[1, 2, 3, 4, 5] (5);9,53;[1, 2, 3, 4, 5] (5);Gori Emanuele, Prato;//html[1]/body[1]/div[5]/div[2]/div[1]/div[7]/h2[1]/small[1]
Persona 4;//html[1]/body[1]/div[1]/div[3]/div[1];    >    Toscana >    Prato >    Prato   ;[1, 2, 4, 5, 3] (5);1,81;[1, 2, 4, 5, 3] (5);Prato;//html[1]/body[1]/div[@class='company-page-container container']/div[@id='main-container']/div[@id='main']/div[@class='card card-left-padding']/ol[@class='fat-numbers']/li[5]/div[@class='row']/div[@class='address-container col-sm-8']/span[@class='adr']/span[@class='locality']
Persona 4;//html[1]/body[1]/div[1]/div[3]/div[1]/a[3];Prato;[1, 2, 4, 5, 3] (5);10;[1, 2, 4, 5, 3] (5);Prato;//html[1]/body[1]/div[@class='company-page-container container']/div[@id='main-container']/div[@id='main']/div[@class='card card-left-padding']/ol[@class='fat-numbers']/li[1]/div[@class='row']/div[@class='address-container col-sm-8']/span[@class='adr']/span[@class='locality']
Persona 4;//html[1]/body[1]/div[1]/div[3]/div[2]/div[1]/h1[1];Gori Emanuele - Prato ;[1, 2, 3, 4, 5] (5);3;[1, 2, 3, 4, 5] (5);--;//html[1]/body[1]/div[5]/div[2]/div[1]/div[11]/h2[1]/small[1]
Persona 4;//html[1]/body[1]/div[1]/div[3]/div[2]/div[1]/h1[1];Gori Emanuele - Prato ;[1, 2, 3, 4, 5] (5);2,06;[1, 2, 3, 4, 5] (5);Recensioni Gori Emanuele, Prato;//h2[@id='reviews']
Persona 4;//div[@id='left']/div[@class='bodyleftright']/div[@class='bodyleftright']/div[@class='headright']/span/strong;Aziende Simili:;[1, 2] (2);4,24;[1, 2, 5] (3);Questa è la mia azienda;//html[1]/body[1]/div[5]/div[2]/div[1]/div[3]/div[1]/div[1]/a[3]
Persona 4;//div[@id='left']/div[@class='bodyleftright']/div[@class='bodyleftright']/div[@class='headright']/span/strong;Aziende Simili:;[1, 2] (2);6,3;[1, 2, 4, 3, 5] (5);Aziende simili nelle vicinanze Gori Emanuele, Prato;//h2[@id='similar-nearby-companies']
Persona 4;//html[1]/body[1]/div[1]/div[3]/div[2]/div[2]/div[2]/div[1]/span[1]/strong[1]/h2[1];Gori Emanuele;[1, 2, 3, 4, 5] (5);8,45;[1, 2, 3, 4, 5] (5);Gori Emanuele, Prato;//html[1]/body[1]/div[5]/div[2]/div[1]/div[5]/h2[1]/small[1]
Persona 4;//html[1]/body[1]/div[1]/div[3]/div[1]/a[4];Prato;[1, 2, 4, 5, 3] (5);15;[1, 2, 4, 5, 3] (5);Prato ;//html[1]/body[1]/div[5]/div[2]/div[1]/div[2]/div[1]/div[2]/div[1]/div[1]/div[2]/div[2]/div[1]/div[1]/div[2]/span[2]
Persona 4;//html[1]/body[1]/div[1]/div[3]/div[2]/div[1]/h1[1];Gori Emanuele - Prato ;[1, 2, 3, 4, 5] (5);9,53;[1, 2, 3, 4, 5] (5);Gori Emanuele, Prato;//html[1]/body[1]/div[5]/div[2]/div[1]/div[2]/div[1]/div[1]/div[1]/h1[1]
Persona 4;//html[1]/body[1]/div[1]/div[3]/div[2]/div[2]/div[2]/div[1]/span[1]/strong[1]/h2[1];Gori Emanuele;[1, 2, 3, 4, 5] (5);3,48;[1, 2, 3, 4, 5] (5);Gori Emanuele, Prato;//h2[@id='top-search']/small[1]
Persona 4;//html[1]/body[1]/div[1]/div[3]/div[1]/a[3];Prato;[1, 2, 4, 5, 3] (5);10;[1, 2, 4, 5, 3] (5);Prato;//html[1]/body[1]/div[@class='company-page-container container']/div[@id='main-container']/div[@id='main']/div[@class='card card-left-padding']/ol[@class='fat-numbers']/li[2]/div[@class='row']/div[@class='address-container col-sm-8']/span[@class='adr']/span[@class='locality']
Persona 4;//html[1]/body[1]/div[1]/div[3]/div[1]/a[4];Prato;[1, 2, 4, 5, 3] (5);15;[1, 2, 4, 5, 3] (5);Prato;//html[1]/body[1]/div[@class='company-page-container container']/div[@id='main-container']/div[@id='main']/div[@class='card card-left-padding']/ol[@class='fat-numbers']/li[3]/div[@class='row']/div[@class='address-container col-sm-8']/span[@class='adr']/span[@class='locality']
Persona 4;//html[1]/body[1]/div[1]/div[3]/div[2]/div[1]/h1[1];Gori Emanuele - Prato ;[1, 2, 3, 4, 5] (5);5,4;[1, 2, 3, 4, 5] (5);Gori Emanuele;//html[1]/body[1]/div[5]/div[2]/div[1]/div[2]/div[1]/div[1]/div[1]/h1[1]/span[1]
Persona 4;//html[1]/body[1]/div[1]/div[3]/div[2]/div[2]/div[2]/div[1]/span[1]/strong[1]/h2[1];Gori Emanuele;[1, 2, 3, 4, 5] (5);8,45;[1, 2, 3, 4, 5] (5);Gori Emanuele, Prato;//html[1]/body[1]/div[5]/div[2]/div[1]/div[7]/h2[1]/small[1]
Persona 4;//html[1]/body[1]/div[1]/div[3]/div[2]/div[2]/div[2]/div[1]/div[1]/span[1]/span[2];Prato;[1, 2, 4, 5, 3] (5);15;[1, 2, 4, 5, 3] (5);Prato;//html[1]/body[1]/div[@class='company-page-container container']/div[@id='main-container']/div[@id='main']/div[@class='card card-left-padding']/ol[@class='fat-numbers']/li[3]/div[@class='row']/div[@class='address-container col-sm-8']/span[@class='adr']/span[@class='locality']
Persona 4;//html[1]/body[1]/div[1]/div[3]/div[2]/div[1]/h1[1];Gori Emanuele - Prato ;[1, 2, 3, 4, 5] (5);9,53;[1, 2, 3, 4, 5] (5);Gori Emanuele, Prato;//html[1]/body[1]/div[5]/div[2]/div[1]/div[6]/h2[1]/small[1]
Persona 4;//html[1]/body[1]/div[1]/div[3]/div[1];    >    Toscana >    Prato >    Prato   ;[1, 2, 4, 5, 3] (5);1,81;[1, 2, 4, 5, 3] (5);Prato ;//html[1]/body[1]/div[5]/div[2]/div[1]/div[2]/div[1]/div[2]/div[1]/div[1]/div[2]/div[2]/div[1]/div[1]/div[2]/span[2]
Persona 4;//html[1]/body[1]/div[1]/div[3]/div[2]/div[2]/div[2]/div[1]/div[1]/strong[3]/a[1];Agenti E Rappresentanti Di Commercio a Prato;[1, 2, 4, 3] (4);0,96;[1, 2, 4, 3] (4);Agenti E Rappresentanti di commercio, Agenti di commercio, Rappresentanti, Agenti D'affari in Mediazione;//html[1]/body[1]/div[5]/div[2]/div[1]/div[5]/span[1]
Persona 4;//html[1]/body[1]/div[1]/div[3]/div[2]/div[2]/div[2]/div[1]/div[1]/span[1]/span[1];59100;[1, 2, 4, 5, 3] (5);10;[1, 2, 4, 5, 3] (5);59100;//html[1]/body[1]/div[@class='company-page-container container']/div[@id='main-container']/div[@id='main']/div[@class='card card-left-padding']/ol[@class='fat-numbers']/li[1]/div[@class='row']/div[@class='address-container col-sm-8']/span[@class='adr']/span[@class='postal-code']
Persona 4;//html[1]/body[1]/div[1]/div[3]/div[2]/div[2]/div[8];     Scrivi la tua recensione per Gori Emanuele - Prato:                ;[1, 2, 4, 3, 5] (5);2,47;[1, 2, 4, 3, 5] (5);Recensioni Gori Emanuele, Prato;//html[1]/body[1]/div[5]/div[2]/div[1]/div[7]/h2[1]
Persona 4;//html[1]/body[1]/div[1]/div[3]/div[1]/a[3];Prato;[1, 2, 4, 5, 3] (5);10;[1, 2, 4, 5, 3] (5);Prato;//html[1]/body[1]/div[@class='company-page-container container']/div[@id='main-container']/div[@id='main']/div[@class='card card-left-padding']/ol[@class='fat-numbers']/li[4]/div[@class='row']/div[@class='address-container col-sm-8']/span[@class='adr']/span[@class='locality']
Persona 4;//html[1]/body[1]/div[1]/div[3]/div[2]/div[2]/div[2]/div[1]/span[1]/strong[1]/h2[1];Gori Emanuele;[1, 2, 3, 4, 5] (5);8,45;[1, 2, 3, 4, 5] (5);Gori Emanuele, Prato;//html[1]/body[1]/div[5]/div[2]/div[1]/div[2]/div[1]/div[1]/div[1]/h1[1]
Persona 4;//html[1]/body[1]/div[1]/div[3]/div[2]/div[2]/div[2]/div[1]/span[1]/strong[1]/h2[1];Gori Emanuele;[1, 2, 3, 4, 5] (5);0,69;[1, 2, 3, 4, 5] (5); Più informazioni su Gori Emanuele;/html/body/div/div/div/div/div/a
Persona 4;//html[1]/body[1]/div[1]/div[3]/div[2]/div[2]/div[2]/div[1]/span[1]/strong[1]/h2[1];Gori Emanuele;[1, 2, 3, 4, 5] (5);9,4;[1, 2, 3, 4, 5] (5);Gori Emanuele;//html[1]/body[1]/div[5]/div[2]/div[1]/div[2]/div[1]/div[2]/div[2]/div[1]/div[1]/div[1]/h2[1]/small[1]
Persona 4;//html[1]/body[1]/div[1]/div[3]/div[2]/div[2]/div[2]/div[1]/div[1]/span[1]/span[1];59100;[1, 2, 4, 5, 3] (5);6;[1, 2, 4, 5, 3] (5);59100;//html[1]/body[1]/div[@class='company-page-container container']/div[@id='main-container']/div[@id='main']/div[@class='card card-left-padding']/ol[@class='fat-numbers']/li[6]/div[@class='row']/div[@class='address-container col-sm-8']/span[@class='adr']/span[@class='postal-code']
Persona 4;//html[1]/body[1]/div[1]/div[3]/div[2]/div[2]/div[2]/div[1]/span[1]/strong[1]/h2[1];Gori Emanuele;[1, 2, 3, 4, 5] (5);2,63;[1, 2, 3, 4, 5] (5);Gori Emanuele, Prato;//h2[@id='reviews']/small[1]
Persona 4;//html[1]/body[1]/div[1]/div[3]/div[2]/div[2]/div[2]/div[1]/div[1]/span[1]/span[2];Prato;[1, 2, 4, 5, 3] (5);15;[1, 2, 4, 5, 3] (5);Prato;//html[1]/body[1]/div[@class='company-page-container container']/div[@id='main-container']/div[@id='main']/div[@class='card card-left-padding']/ol[@class='fat-numbers']/li[5]/div[@class='row']/div[@class='address-container col-sm-8']/span[@class='adr']/span[@class='locality']
Persona 4;//html[1]/body[1]/div[1]/div[3]/div[2]/div[2]/div[2]/div[1]/div[1]/strong[3]/a[1];Agenti E Rappresentanti Di Commercio a Prato;[1, 2, 4, 3] (4);1;[1, 2, 4, 3] (4);Agenti E Rappresentanti di commercio in Prato;//html[1]/body[1]/div[@class='company-page-container container']/div[@id='main-container']/div[@id='main']/div[@class='card card-left-padding hidden-print']/ul[@class='list-unstyled gutter-left']/li[1]/a[@class='page']
Persona 4;//html[1]/body[1]/div[1]/div[3]/div[1]/a[4];Prato;[1, 2, 4, 5, 3] (5);15;[1, 2, 4, 5, 3] (5);Prato;//html[1]/body[1]/div[@class='company-page-container container']/div[@id='main-container']/div[@id='main']/div[@class='card card-left-padding']/ol[@class='fat-numbers']/li[5]/div[@class='row']/div[@class='address-container col-sm-8']/span[@class='adr']/span[@class='locality']
Persona 4;//html[1]/body[1]/div[1]/div[3]/div[1];    >    Toscana >    Prato >    Prato   ;[1, 2, 4, 5, 3] (5);1,81;[1, 2, 4, 5, 3] (5);Prato;//html[1]/body[1]/div[@class='company-page-container container']/div[@id='main-container']/div[@id='main']/div[@class='card card-left-padding']/ol[@class='fat-numbers']/li[4]/div[@class='row']/div[@class='address-container col-sm-8']/span[@class='adr']/span[@class='locality']
Persona 4;//html[1]/body[1]/div[1]/div[3]/div[2]/div[2]/div[2]/div[1]/div[1]/span[1]/span[2];Prato;[1, 2, 4, 5, 3] (5);15;[1, 2, 4, 5, 3] (5);Prato;//html[1]/body[1]/div[@class='company-page-container container']/div[@id='main-container']/div[@id='main']/div[@class='card card-left-padding']/ol[@class='fat-numbers']/li[1]/div[@class='row']/div[@class='address-container col-sm-8']/span[@class='adr']/span[@class='locality']
Persona 4;//html[1]/body[1]/div[1]/div[3]/div[2]/div[1]/h1[1];Gori Emanuele - Prato ;[1, 2, 3, 4, 5] (5);5,4;[1, 2, 3, 4, 5] (5);Gori Emanuele;//div[@id='main']/div[@class='card card-left-padding']/div[@class='h5 bold']/i
Persona 4;//html[1]/body[1]/div[1]/div[3]/div[2]/div[2]/div[2]/div[1]/span[1]/strong[1]/h2[1];Gori Emanuele;[1, 2, 3, 4, 5] (5);0,66;[1, 2, 3, 4, 5] (5);Galleria Gori Emanuele, Prato;//html[1]/body[1]/div[5]/div[2]/div[1]/div[6]/h2[1]
Persona 4;//html[1]/body[1]/div[1]/div[3]/div[2]/div[1]/h1[1];Gori Emanuele - Prato ;[1, 2, 3, 4, 5] (5);9,53;[1, 2, 3, 4, 5] (5);Gori Emanuele, Prato;//h2[@id='similar-nearby-companies']/small[1]
Persona 4;//html[1]/body[1]/div[1]/div[3]/div[2]/div[2]/div[8];     Scrivi la tua recensione per Gori Emanuele - Prato:                ;[1, 2, 4, 3, 5] (5);2,09;[1, 2, 3, 4, 5] (5);Recensioni Gori Emanuele, Prato;//h2[@id='reviews']
Persona 4;//html[1]/body[1]/div[1]/div[3]/div[1]/a[3];Prato;[1, 2, 4, 5, 3] (5);10;[1, 2, 4, 5, 3] (5);Prato;//html[1]/body[1]/div[@class='company-page-container container']/div[@id='main-container']/div[@id='main']/div[@class='card card-left-padding']/ol[@class='fat-numbers']/li[6]/div[@class='row']/div[@class='address-container col-sm-8']/span[@class='adr']/span[@class='locality']
Persona 4;//html[1]/body[1]/div[1]/div[3]/div[2]/div[1]/h1[1];Gori Emanuele - Prato ;[1, 2, 3, 4, 5] (5);8,53;[1, 2, 3, 4, 5] (5);Gori Emanuele, Prato;//html[1]/body[1]/div[5]/div[2]/div[1]/div[9]/h2[1]/small[1]
Persona 4;//html[1]/body[1]/div[1]/div[3]/div[2]/div[2]/div[2]/div[1]/span[1]/h5[1]; AGENTI RAPPRESENTANTI COMMERCIO ;[1, 2, 4, 3] (4);0,78;[1, 2] (2);Agenti di commercio;//html[1]/body[1]/div[5]/div[2]/div[1]/div[5]/ol[1]/li[2]/a[1]/span[1]
Persona 4;//html[1]/body[1]/div[1]/div[3]/div[1];    >    Toscana >    Prato >    Prato   ;[1, 2, 4, 5, 3] (5);1,81;[1, 2, 4, 5, 3] (5);Prato;//html[1]/body[1]/div[@class='company-page-container container']/div[@id='main-container']/div[@id='main']/div[@class='card card-left-padding']/ol[@class='fat-numbers']/li[2]/div[@class='row']/div[@class='address-container col-sm-8']/span[@class='adr']/span[@class='locality']
Persona 4;//html[1]/body[1]/div[1]/div[3]/div[2]/div[2]/div[2]/div[1]/div[1]/strong[3]/a[1];Agenti E Rappresentanti Di Commercio a Prato;[1, 2, 4, 3] (4);0,8;[1, 2] (2);Agenti di commercio Prato;//html[1]/body[1]/div[5]/div[2]/div[1]/div[2]/ol[1]/li[2]/a[1]/span[1]

Persona 5;//html[1]/body[1]/div[1]/div[3]/div[2]/div[2]/div[2]/div[1]/div[1]/strong[3]/a[1];--;[1, 2, 4, 3] (4);0,71;[1, 2] (2);Gioielli articoli da Regalo in Pescara;//html[1]/body[1]/div[@class='company-page-container container']/div[@id='main-container']/div[@id='main']/div[@class='card card-left-padding hidden-print']/ul[@class='list-unstyled gutter-left']/li[2]/a[@class='page']
Persona 5;//html[1]/body[1]/div[1]/div[3]/div[2]/div[2]/div[2]/div[1]/div[1]/span[1]/span[2];Pescara;[1, 2, 4, 5, 3] (5);10;[1, 2, 4, 5, 3] (5);Pescara;//html[1]/body[1]/div[@class='company-page-container container']/div[@id='main-container']/div[@id='main']/div[@class='card card-left-padding']/ol[@class='fat-numbers']/li[6]/div[@class='row']/div[@class='address-container col-sm-8']/span[@class='adr']/span[@class='locality']
Persona 5;//html[1]/body[1]/div[1]/div[3]/div[2]/div[1]/h1[1];Lupo Italo - Pescara ;[1, 2, 3, 4, 5] (5);5,4;[1, 2, 3, 4, 5] (5);Lupo Italo;//html[1]/body[1]/div[5]/div[2]/div[1]/div[2]/div[1]/div[2]/div[1]/div[1]/div[2]/div[2]/div[1]/span[1]
Persona 5;//html[1]/body[1]/div[1]/div[3]/div[2]/div[2]/div[2]/div[1]/span[1]/strong[1]/h2[1];Lupo Italo;[1, 2, 3, 4, 5] (5);0,74;[1, 2, 3, 4, 5] (5);          E-mail a Lupo Italo✕         ;//html[1]/body[1]/div[5]/div[2]/div[1]/div[2]/div[1]/div[2]/div[2]/div[1]/div[1]/div[1]
Persona 5;//html[1]/body[1]/div[1]/div[3]/div[2]/div[2]/div[2]/div[1]/div[1]/span[1]/span[1];65122;[1, 2, 4, 5, 3] (5);10;[1, 2, 4, 5, 3] (5);65122;//html[1]/body[1]/div[5]/div[2]/div[1]/div[2]/div[1]/div[2]/div[1]/div[1]/div[2]/div[2]/div[1]/div[1]/div[2]/span[1]
Persona 5;//html[1]/body[1]/div[1]/div[3]/div[1]/a[4];Pescara;[1, 2, 4, 5, 3] (5);15;[1, 2, 4, 5, 3] (5);Pescara;//html[1]/body[1]/div[@class='company-page-container container']/div[@id='main-container']/div[@id='main']/div[@class='card card-left-padding']/ol[@class='fat-numbers']/li[1]/div[@class='row']/div[@class='address-container col-sm-8']/span[@class='adr']/span[@class='locality']
Persona 5;//html[1]/body[1]/div[1]/div[3]/div[1]/a[3];Pescara;[1, 2, 4, 5, 3] (5);10;[1, 2, 4, 5, 3] (5);Pescara ;//html[1]/body[1]/div[5]/div[2]/div[1]/div[2]/div[1]/div[2]/div[1]/div[1]/div[2]/div[2]/div[1]/div[1]/div[2]/span[2]
Persona 5;//html[1]/body[1]/div[1]/div[3]/div[2]/div[1]/h1[1];Lupo Italo - Pescara ;[1, 2, 3, 4, 5] (5);9,53;[1, 2, 3, 4, 5] (5);Lupo Italo, Pescara;//html[1]/body[1]/div[5]/div[2]/div[1]/div[5]/h2[1]/small[1]
Persona 5;//html[1]/body[1]/div[1]/div[3]/div[2]/div[2]/div[2]/div[1]/span[1]/strong[1]/h2[1];Lupo Italo;[1, 2, 3, 4, 5] (5);0,74;[1, 2, 3, 4, 5] (5);E-mail a Lupo Italo;//html[1]/body[1]/div[5]/div[2]/div[1]/div[2]/div[1]/div[2]/div[2]/div[1]/div[1]/div[1]/h2[1]
Persona 5;//html[1]/body[1]/div[1]/div[3]/div[2]/div[1]/h1[1];Lupo Italo - Pescara ;[1, 2, 3, 4, 5] (5);2,12;[1, 2, 3, 4, 5] (5);Descrizione Lupo Italo, Pescara;//h2[@id='description']
Persona 5;//html[1]/body[1]/div[1]/div[3]/div[1]/a[4];Pescara;[1, 2, 4, 5, 3] (5);15;[1, 2, 4, 5, 3] (5);Pescara;//html[1]/body[1]/div[@class='company-page-container container']/div[@id='main-container']/div[@id='main']/div[@class='card card-left-padding']/ol[@class='fat-numbers']/li[2]/div[@class='row']/div[@class='address-container col-sm-8']/span[@class='adr']/span[@class='locality']
Persona 5;//html[1]/body[1]/div[1]/div[3]/div[2]/div[2]/div[2]/div[1]/div[1]/span[1]/span[1];65122;[1, 2, 4, 5, 3] (5);10;[1, 2, 4, 5, 3] (5);65122;//html[1]/body[1]/div[@class='company-page-container container']/div[@id='main-container']/div[@id='main']/div[@class='card card-left-padding']/ol[@class='fat-numbers']/li[2]/div[@class='row']/div[@class='address-container col-sm-8']/span[@class='adr']/span[@class='postal-code']
Persona 5;//html[1]/body[1]/div[1]/div[3]/div[2]/div[1]/h1[1];Lupo Italo - Pescara ;[1, 2, 3, 4, 5] (5);4;[1, 2, 3, 4, 5] (5);Lupo Italo, Pescara;//h2[@id='top-search']/small[1]
Persona 5;//html[1]/body[1]/div[1]/div[3]/div[2]/div[2]/div[2]/div[1]/span[1]/h5[1]; PIETRE PREZIOSE ;[1, 2, 4, 3] (4);0,74;[1, 2] (2);Gioielli articoli da Regalo in Pescara;//html[1]/body[1]/div[@class='company-page-container container']/div[@id='main-container']/div[@id='main']/div[@class='card card-left-padding hidden-print']/ul[@class='list-unstyled gutter-left']/li[2]/a[@class='page']
Persona 5;//html[1]/body[1]/div[1]/div[3]/div[2]/div[2]/div[2]/div[1]/div[1]/span[1]/span[2];Pescara;[1, 2, 4, 5, 3] (5);15;[1, 2, 4, 5, 3] (5);Pescara;//html[1]/body[1]/div[@class='company-page-container container']/div[@id='main-container']/div[@id='main']/div[@class='card card-left-padding']/ol[@class='fat-numbers']/li[4]/div[@class='row']/div[@class='address-container col-sm-8']/span[@class='adr']/span[@class='locality']
Persona 5;//html[1]/body[1]/div[1]/div[3]/div[2]/div[2]/div[2]/div[1]/span[1]/strong[1]/h2[1];Lupo Italo;[1, 2, 3, 4, 5] (5);2,73;[1, 2, 3, 4, 5] (5);--;//html[1]/body[1]/div[5]/div[2]/div[1]/div[11]/h2[1]/small[1]
Persona 5;//html[1]/body[1]/div[1]/div[3]/div[1]/a[3];Pescara;[1, 2, 4, 5, 3] (5);10;[1, 2, 4, 5, 3] (5);Pescara;//html[1]/body[1]/div[@class='company-page-container container']/div[@id='main-container']/div[@id='main']/div[@class='card card-left-padding']/ol[@class='fat-numbers']/li[3]/div[@class='row']/div[@class='address-container col-sm-8']/span[@class='adr']/span[@class='locality']
Persona 5;//html[1]/body[1]/div[1]/div[3]/div[1];    >    Abruzzo >    Pescara >    Pescara   ;[1, 2, 4, 5, 3] (5);1,81;[1, 2, 4, 5, 3] (5);Pescara;//html[1]/body[1]/div[@class='company-page-container container']/div[@id='main-container']/div[@id='main']/div[@class='card card-left-padding']/ol[@class='fat-numbers']/li[1]/div[@class='row']/div[@class='address-container col-sm-8']/span[@class='adr']/span[@class='locality']
Persona 5;//html[1]/body[1]/div[1]/div[3]/div[1]/a[4];Pescara;[1, 2, 4, 5, 3] (5);15;[1, 2, 4, 5, 3] (5);Pescara;//html[1]/body[1]/div[@class='company-page-container container']/div[@id='main-container']/div[@id='main']/div[@class='card card-left-padding']/ol[@class='fat-numbers']/li[4]/div[@class='row']/div[@class='address-container col-sm-8']/span[@class='adr']/span[@class='locality']
Persona 5;//html[1]/body[1]/div[1]/div[3]/div[2]/div[2]/div[2]/div[1]/span[1]/strong[1]/h2[1];Lupo Italo;[1, 2, 3, 4, 5] (5);9,4;[1, 2, 3, 4, 5] (5);Lupo Italo;//html[1]/body[1]/div[5]/div[2]/div[1]/div[2]/div[1]/div[2]/div[1]/div[1]/div[2]/div[2]/div[1]/span[1]
Persona 5;//html[1]/body[1]/div[1]/div[3]/div[2]/div[1]/h1[1];Lupo Italo - Pescara ;[1, 2, 3, 4, 5] (5);5,4;[1, 2, 3, 4, 5] (5);Lupo Italo;//html[1]/body[1]/div[5]/div[2]/div[1]/div[2]/div[1]/div[2]/div[2]/div[1]/div[1]/div[1]/h2[1]/small[1]
Persona 5;//html[1]/body[1]/div[1]/div[3]/div[2]/div[2]/div[2]/div[1]/div[1]/span[3]/a[1];--;[1, 2] (2);0,66;[1, 2] (2);--;//html[1]/body[1]/div[5]/div[2]/div[1]/div[2]/div[1]/div[2]/div[1]/div[1]/div[2]/div[2]/div[1]/div[2]/div[3]/div[2]/span[1]/a[1]
Persona 5;//html[1]/body[1]/div[1]/div[3]/div[2]/div[2]/div[2]/div[1]/span[1]/h5[1]; PIETRE PREZIOSE ;[1, 2, 4, 3] (4);0,73;[1, 2] (2);Gioielli Pescara;//html[1]/body[1]/div[5]/div[2]/div[1]/div[2]/ol[1]/li[2]/a[1]/span[1]
Persona 5;//html[1]/body[1]/div[1]/div[3]/div[2]/div[2]/div[2]/div[1]/span[1]/strong[1]/h2[1];Lupo Italo;[1, 2, 3, 4, 5] (5);8,45;[1, 2, 3, 4, 5] (5);Lupo Italo, Pescara;//h2[@id='similar-nearby-companies']/small[1]
Persona 5;//html[1]/body[1]/div[1]/div[3]/div[2]/div[2]/div[2]/div[1]/div[1]/span[1]/span[2];Pescara;[1, 2, 4, 5, 3] (5);15;[1, 2, 4, 5, 3] (5);Pescara ;//html[1]/body[1]/div[5]/div[2]/div[1]/div[2]/div[1]/div[2]/div[1]/div[1]/div[2]/div[2]/div[1]/div[1]/div[2]/span[2]
Persona 5;//html[1]/body[1]/div[1]/div[3]/div[2]/div[1]/h1[1];Lupo Italo - Pescara ;[1, 2, 3, 4, 5] (5);3;[1, 2, 3, 4, 5] (5);Lupo Italo, Pescara;//h2[@id='reviews']/small[1]
